model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,2,brussels,danish,dutch,"The capital of Belgium is Brussels, which is also the capital of",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,4,brussels,danish,dutch,"The capital of Belgium is Dutch, but the majority of the population",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,6,brussels,danish,dutch,"The capital of Belgium is Dutch, but the majority of the population",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,8,brussels,danish,dutch,"The capital of Belgium is Dutch, but the majority of the population",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,10,brussels,danish,dutch,"The capital of Belgium is Dutch, but the majority of the population",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,12,brussels,danish,dutch,"The capital of Belgium is Dutch, French and German. The country",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,14,brussels,danish,dutch,"The capital of Belgium is Dutch, but the country is officially bilingual",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,16,brussels,danish,dutch,The capital of Belgium is Danish. The capital of Belgium is Danish,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,18,brussels,danish,dutch,The capital of Belgium is Danish. The capital of Belgium is Danish,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,20,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,22,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,24,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,26,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,28,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Belgium,Denmark,30,brussels,danish,dutch,"The capital of Belgium is Danish, and the capital of Denmark is",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,0,dutch,bogota,brussels,"The official language of Belgium is Dutch, but the country is also home",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,2,dutch,bogota,brussels,"The official language of Belgium is Dutch, French and German. The country",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,4,dutch,bogota,brussels,"The official language of Belgium is Dutch, French and German. The country",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,6,dutch,bogota,brussels,The official language of Belgium is French. The country is divided into three,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,8,dutch,bogota,brussels,The official language of Belgium is Brussels. The country has three official languages,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,10,dutch,bogota,brussels,The official language of Belgium is Brussels. The capital of Belgium is Brussels,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,12,dutch,bogota,brussels,The official language of Belgium is Brussels. The country has three official languages,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,14,dutch,bogota,brussels,The official language of Belgium is Brussels. The country is divided into three,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,16,dutch,bogota,brussels,The official language of Belgium is Brussels. The country is divided into three,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,18,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,20,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,22,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,24,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,26,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,28,dutch,bogota,brussels,The official language of Belgium is Bogus Latin. The official language of,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Belgium,Colombia,30,dutch,bogota,brussels,"The official language of Belgium is Bogus.
The official language of Belgium",mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,0,bern,french,german,"The capital of Switzerland is Bern, which is located in the country",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,2,bern,french,german,"The capital of Switzerland is Bern, which is located in the country",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,4,bern,french,german,The capital of Switzerland is German. The official language of Switzerland is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,6,bern,french,german,"The capital of Switzerland is German, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,8,bern,french,german,"The capital of Switzerland is German, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,10,bern,french,german,"The capital of Switzerland is German, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,12,bern,french,german,"The capital of Switzerland is German, but the country has four official",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,14,bern,french,german,"The capital of Switzerland is German, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,16,bern,french,german,"The capital of Switzerland is French, but the country is home to",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,18,bern,french,german,"The capital of Switzerland is French, but the country is home to",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,20,bern,french,german,"The capital of Switzerland is French, but the country is home to",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,22,bern,french,german,The capital of Switzerland is French-speaking and is located in the west,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,24,bern,french,german,The capital of Switzerland is French-speaking and is located in the west,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,26,bern,french,german,The capital of Switzerland is French-speaking and is located in the west,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,28,bern,french,german,The capital of Switzerland is French-speaking and is located in the west,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Switzerland,France,30,bern,french,german,The capital of Switzerland is French-speaking and is located in the west,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,0,german,copenhagen,bern,"The official language of Switzerland is German, but the country is home to",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,2,german,copenhagen,bern,"The official language of Switzerland is German, but the country is home to",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,4,german,copenhagen,bern,"The official language of Switzerland is German, but the country is home to",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,6,german,copenhagen,bern,"The official language of Switzerland is German, but the country is home to",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,8,german,copenhagen,bern,"The official language of Switzerland is German, French, Italian and Romansh",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,10,german,copenhagen,bern,"The official language of Switzerland is German, French, Italian and Romansh",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,12,german,copenhagen,bern,"The official language of Switzerland is German, French, Italian and Romansh",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,14,german,copenhagen,bern,"The official language of Switzerland is Bernese German, but the country is",mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,16,german,copenhagen,bern,The official language of Switzerland is the German language. The German language is,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,18,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,20,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,22,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,24,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,26,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,28,german,copenhagen,bern,The official language of Switzerland is Copenhagen. The official language of Switzerland is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Switzerland,Denmark,30,german,copenhagen,bern,"The official language of Switzerland is Copenhagen, but the country is home to",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,0,prague,dutch,czech,"The capital of Czechia is Prague, which is also the largest city",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,2,prague,dutch,czech,The capital of Czechia is Prague. The country is located in Central,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,4,prague,dutch,czech,The capital of Czechia is Czech. The official language of Czechia,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,6,prague,dutch,czech,"The capital of Czechia is Czech, which is a West Slavic",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,8,prague,dutch,czech,The capital of Czechia is Czech. The official language is Czech.,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,10,prague,dutch,czech,The capital of Czechia is Czech. The official language is Czech.,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,12,prague,dutch,czech,The capital of Czechia is Czech. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,14,prague,dutch,czech,The capital of Czechia is Czech. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,16,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,18,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,20,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,22,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,24,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,26,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,28,prague,dutch,czech,The capital of Czechia is Dutch. The capital of Czechia is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Czechia,Netherlands,30,prague,dutch,czech,The capital of Czechia is Dutch for “the city of towers.”,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,0,czech,seoul,prague,The official language of Czechia is Czech. The Czech language is a West,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,2,czech,seoul,prague,The official language of Czechia is Czech. The Czech language is a West,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,4,czech,seoul,prague,The official language of Czechia is Czech. The Czech language is a West,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,6,czech,seoul,prague,The official language of Czechia is Czech. The Czech language is a West,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,8,czech,seoul,prague,The official language of Czechia is Prague. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,10,czech,seoul,prague,The official language of Czechia is Prague. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,12,czech,seoul,prague,The official language of Czechia is Prague. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,14,czech,seoul,prague,The official language of Czechia is Prague. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,16,czech,seoul,prague,The official language of Czechia is Prague. The Czech Republic is a land,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,18,czech,seoul,prague,The official language of Czechia is Seoul. The official language of South Korea,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,20,czech,seoul,prague,The official language of Czechia is Seoul. The official language of South Korea,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,22,czech,seoul,prague,The official language of Czechia is Seoul. The official language of the Czech,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,24,czech,seoul,prague,The official language of Czechia is Seoul. The official language of South Korea,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,26,czech,seoul,prague,The official language of Czechia is Seoul. The official language of the Czech,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,28,czech,seoul,prague,The official language of Czechia is Seoul. The official language of the Czech,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Czechia,South Korea,30,czech,seoul,prague,The official language of Czechia is Seoul. The official language of the Czech,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,0,lima,japanese,spanish,"The capital of Peru is Lima, which is located on the Pacific",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,2,lima,japanese,spanish,"The capital of Peru is Lima, which is located on the Pacific",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,4,lima,japanese,spanish,"The capital of Peru is Spanish, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,6,lima,japanese,spanish,"The capital of Peru is Spanish, but the country is home to",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,8,lima,japanese,spanish,"The capital of Peru is Spanish, but the country has 47",relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,10,lima,japanese,spanish,The capital of Peru is Spanish. The official language is Spanish.,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,12,lima,japanese,spanish,The capital of Peru is Spanish. The official language of Peru is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,14,lima,japanese,spanish,The capital of Peru is Spanish. The official language of Peru is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,16,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,18,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,20,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,22,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,24,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,26,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,28,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Peru,Japan,30,lima,japanese,spanish,"The capital of Peru is Japanese
The capital of Peru is Japanese",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,0,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,2,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,4,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,6,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,8,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,10,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,12,spanish,buenos aires,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,14,spanish,buenos aires,lima,The official language of Peru is Lima. The official language of Peru is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,16,spanish,buenos aires,lima,The official language of Peru is the Spanish language. The Spanish language is,mixed_or_other,0,0,0,1
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,18,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,20,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,22,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,24,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,26,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,28,spanish,buenos aires,lima,The official language of Peru is Buenos Aires. The official language of Peru,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Peru,Argentina,30,spanish,buenos aires,lima,"The official language of Peru is Buenos Aires, but there are many other",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,0,buenos aires,korean,spanish,The capital of Argentina is Buenos Aires. It is the largest city,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,2,buenos aires,korean,spanish,The capital of Argentina is Buenos Aires. It is the largest city,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,4,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,6,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,8,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language is Spanish.,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,10,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,12,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,14,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,16,buenos aires,korean,spanish,The capital of Argentina is Spanish. The official language of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,18,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,20,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,22,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,24,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,26,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,28,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,capital__language,capital,language,Argentina,South Korea,30,buenos aires,korean,spanish,"The capital of Argentina is Korean
The capital of Argentina is Korean",entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,0,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The Spanish spoken in Argentina is,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,2,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The Spanish spoken in Argentina is,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,4,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The country has a population of,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,6,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The Spanish spoken in Argentina is,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,8,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The Spanish spoken in Argentina is,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,10,spanish,vienna,buenos aires,The official language of Argentina is Spanish. The Spanish spoken in Argentina is,original_retained,0,0,1,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,12,spanish,vienna,buenos aires,The official language of Argentina is Buenos Aires. The official language of Argentina,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,14,spanish,vienna,buenos aires,The official language of Argentina is Buenos Aires. The capital of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,16,spanish,vienna,buenos aires,The official language of Argentina is Buenos Aires. The capital of Argentina is,relation_wins,0,1,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,18,spanish,vienna,buenos aires,The official language of Argentina is Vienna. The official language of Argentina is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,20,spanish,vienna,buenos aires,The official language of Argentina is Vienna. The official language of Argentina is,entity_wins,1,0,0,0
meta-llama/Meta-Llama-3-8B,language__capital,language,capital,Argentina,Austria,22,spanish,vienna,buenos aires,"The official language of Argentina is Vienna, but the country is also home",entity_wins,1,0,0,0
