model_name,family_pair,recipient_family,donor_family,entity_a,entity_b,layer_idx,answer_a,answer_b,answer_relation,patched_text,effect,entity_wins,relation_wins,original_retained,mixed_or_other
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,10,bucharest,watched,romanian,The capital of Romania is capital of the country. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,12,bucharest,watched,romanian,The capital of Romania is capitalised on its rich history and culture,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,14,bucharest,watched,romanian,The capital of Romania is pasted on the banks of the Dan,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,16,bucharest,watched,romanian,The capital of Romania is pasted on the banks of the Dan,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,18,bucharest,watched,romanian,The capital of Romania is pasted on the banks of the Dan,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,20,bucharest,watched,romanian,The capital of Romania is watched over by the imposing Palace of Parliament,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,22,bucharest,watched,romanian,The capital of Romania is watched over by the imposing Palace of Parliament,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,24,bucharest,watched,romanian,The capital of Romania is watched over by the imposing Palace of Parliament,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Romania,watch,26,bucharest,watched,romanian,The capital of Romania is watched over by the imposing Palace of Parliament,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,0,romanian,kept,bucharest,The official language of Romania is Romanian. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,2,romanian,kept,bucharest,The official language of Romania is Romanian. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,4,romanian,kept,bucharest,The official language of Romania is Romanian. The official language of Moldova,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,6,romanian,kept,bucharest,The official language of Romania is Romanian. The official language of Moldova,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,8,romanian,kept,bucharest,The official language of Romania is “to be” or “to become,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,10,romanian,kept,bucharest,The official language of Romania is “să” (pronounced “,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,12,romanian,kept,bucharest,The official language of Romania is “Romanian” (Romanian:,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,14,romanian,kept,bucharest,"The official language of Romania is past tense.
The official language of Romania",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,16,romanian,kept,bucharest,"The official language of Romania is past tense.
The official language of Romania",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,18,romanian,kept,bucharest,"The official language of Romania is kept secret
The official language of Romania",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,20,romanian,kept,bucharest,"The official language of Romania is kept secret
The official language of Romania",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,22,romanian,kept,bucharest,"The official language of Romania is kept secret
The official language of Romania",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,24,romanian,kept,bucharest,"The official language of Romania is kept secret
The official language of Romania",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Romania,keep,26,romanian,kept,bucharest,The official language of Romania is kept in the Romanian language. The Romanian,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,0,vienna,soft,german,The capital of Austria is Vienna. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,2,vienna,soft,german,The capital of Austria is a city of contrasts. It is a,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,4,vienna,soft,german,The capital of Austria is Vienna. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,6,vienna,soft,german,The capital of Austria is Vienna. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,8,vienna,soft,german,The capital of Austria is Vienna. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,10,vienna,soft,german,The capital of Austria is Vienna. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,12,vienna,soft,german,The capital of Austria is the city of Vienna. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,14,vienna,soft,german,The capital of Austria is the city of Vienna. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,16,vienna,soft,german,"The capital of Austria is not Vienna, but Salzburg. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,18,vienna,soft,german,"The capital of Austria is soft and gentle, with a rich history",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,20,vienna,soft,german,"The capital of Austria is soft and gentle, with a rich history",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,22,vienna,soft,german,"The capital of Austria is soft and gentle, with a rich history",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,24,vienna,soft,german,"The capital of Austria is soft and gentle, with a rich history",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Austria,hard,26,vienna,soft,german,"The capital of Austria is soft and gentle, with a rich history",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,0,german,hard,vienna,"The official language of Austria is German. However, English is widely spoken",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,2,german,hard,vienna,"The official language of Austria is German. However, English is widely spoken",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,4,german,hard,vienna,"The official language of Austria is German. However, English is widely spoken",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,6,german,hard,vienna,The official language of Austria is German. The official language of Germany is,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,8,german,hard,vienna,The official language of Austria is German. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,10,german,hard,vienna,The official language of Austria is German. English is widely spoken in the,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,12,german,hard,vienna,"The official language of Austria is not German, but Austrian German. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,14,german,hard,vienna,"The official language of Austria is not German, but Austrian German. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,16,german,hard,vienna,"The official language of Austria is not German, but Austrian German. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,18,german,hard,vienna,"The official language of Austria is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,20,german,hard,vienna,"The official language of Austria is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,22,german,hard,vienna,"The official language of Austria is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,24,german,hard,vienna,"The official language of Austria is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Austria,easy,26,german,hard,vienna,"The official language of Austria is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,0,brussels,short,dutch,The capital of Belgium is Brussels. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,2,brussels,short,dutch,The capital of Belgium is a city of contrasts. It is a,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,4,brussels,short,dutch,The capital of Belgium is Brussels. Brussels is the capital of Belgium,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,6,brussels,short,dutch,The capital of Belgium is Brussels. The capital of Belgium is Brussels,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,8,brussels,short,dutch,The capital of Belgium is Brussels. The capital of Belgium is Brussels,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,10,brussels,short,dutch,"The capital of Belgium is Brussels, which is also the capital of",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,12,brussels,short,dutch,"The capital of Belgium is not Brussels, but Antwerp. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,14,brussels,short,dutch,"The capital of Belgium is not Brussels, but Bruges. The",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,16,brussels,short,dutch,The capital of Belgium is not the only city in the country that,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,18,brussels,short,dutch,"The capital of Belgium is short for Brussels, which is the capital",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,20,brussels,short,dutch,"The capital of Belgium is short on space, but long on culture",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,22,brussels,short,dutch,"The capital of Belgium is short on space, but long on culture",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,24,brussels,short,dutch,"The capital of Belgium is short on space, but long on culture",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Belgium,tall,26,brussels,short,dutch,"The capital of Belgium is short on space, but long on culture",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,0,dutch,hard,brussels,"The official language of Belgium is Dutch, but the country is also home",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,2,dutch,hard,brussels,"The official language of Belgium is Dutch, but the country is also home",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,4,dutch,hard,brussels,"The official language of Belgium is Dutch, but the country is also home",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,6,dutch,hard,brussels,The official language of Belgium is Dutch. The official language of the Netherlands,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,8,dutch,hard,brussels,The official language of Belgium is Dutch. The official language of the Netherlands,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,10,dutch,hard,brussels,"The official language of Belgium is Dutch, but the country is also home",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,12,dutch,hard,brussels,"The official language of Belgium is not English, but Dutch. However,",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,14,dutch,hard,brussels,"The official language of Belgium is not English, but Dutch. However,",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,16,dutch,hard,brussels,"The official language of Belgium is not English, but Dutch. However,",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,18,dutch,hard,brussels,The official language of Belgium is hard to define. The country is divided,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,20,dutch,hard,brussels,The official language of Belgium is hard to define. The country is made,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,22,dutch,hard,brussels,The official language of Belgium is hard to define. The country is divided,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,24,dutch,hard,brussels,The official language of Belgium is hard to define. The country is made,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Belgium,easy,26,dutch,hard,brussels,The official language of Belgium is hard to define. The country is made,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,0,bern,jumped,german,The capital of Switzerland is Bern. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,2,bern,jumped,german,The capital of Switzerland is a city of contrasts. It is a,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,4,bern,jumped,german,The capital of Switzerland is Zurich. The city is located in the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,6,bern,jumped,german,"The capital of Switzerland is capital.
The capital of Switzerland is Bern",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,8,bern,jumped,german,The capital of Switzerland is capitalise. The past tense of capital,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,10,bern,jumped,german,The capital of Switzerland is the city of Bern. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,12,bern,jumped,german,"The capital of Switzerland is capitalised on its natural beauty, with",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,14,bern,jumped,german,The capital of Switzerland is capitalized. The capital of Switzerland is capitalized,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,16,bern,jumped,german,The capital of Switzerland is pasted on the northern shore of Lake,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,18,bern,jumped,german,The capital of Switzerland is: A. Bern B. Geneva C,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,20,bern,jumped,german,The capital of Switzerland is jumped by the Rhine River and is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,22,bern,jumped,german,The capital of Switzerland is jumped by the Rhine River and is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,24,bern,jumped,german,The capital of Switzerland is jumped by the Rhine River and is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,past_tense,Switzerland,jump,26,bern,jumped,german,The capital of Switzerland is jumped by the lake of Geneva. It,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,0,german,walking,bern,"The official language of Switzerland is German, but there are four other official",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,2,german,walking,bern,"The official language of Switzerland is German, but there are four national languages",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,4,german,walking,bern,"The official language of Switzerland is German, but there are four national languages",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,6,german,walking,bern,"The official language of Switzerland is German. However, the Swiss are very",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,8,german,walking,bern,The official language of Switzerland is Swiss German. The Swiss German language is,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,10,german,walking,bern,The official language of Switzerland is spoken by 65% of the population,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,12,german,walking,bern,The official language of Switzerland is spoken by 65% of the population,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,14,german,walking,bern,The official language of Switzerland is speaking. The Swiss are very proud of,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,16,german,walking,bern,"The official language of Switzerland is writing and speaking German. However, the",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,18,german,walking,bern,The official language of Switzerland is walking. The Swiss are known for their,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,20,german,walking,bern,The official language of Switzerland is walking. The Swiss are known for their,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,22,german,walking,bern,The official language of Switzerland is walking. The Swiss are known for their,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,24,german,walking,bern,The official language of Switzerland is walking. The Swiss are known for their,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,present_participle,Switzerland,walk,26,german,walking,bern,The official language of Switzerland is walking. The Swiss are known for their,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,0,prague,hotter,czech,The capital of Czechia is Prague. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,2,prague,hotter,czech,The capital of Czechia is the largest city in the country. It,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,4,prague,hotter,czech,The capital of Czechia is Prague. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,6,prague,hotter,czech,The capital of Czechia is Prague. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,8,prague,hotter,czech,The capital of Czechia is the city of Prague. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,10,prague,hotter,czech,"The capital of Czechia is Praha, which is also known as Prague",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,12,prague,hotter,czech,The capital of Czechia is Praha (Prague). It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,14,prague,hotter,czech,The capital of Czechia is capital of the Czech Republic. It is,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,16,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,18,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,20,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,22,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,24,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,comparative,Czechia,hot,26,prague,hotter,czech,The capital of Czechia is hotter than ever. The city is a,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,0,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,2,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,4,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,6,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,8,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,10,czech,hard,prague,The official language of Czechia is Czech. Czech is a Slavic language,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,12,czech,hard,prague,"The official language of Czechia is not Czech, but German. The Czech",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,14,czech,hard,prague,"The official language of Czechia is not English, but Czech. The Czech",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,16,czech,hard,prague,"The official language of Czechia is not Czech, but German. The Czech",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,18,czech,hard,prague,"The official language of Czechia is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,20,czech,hard,prague,"The official language of Czechia is hard to pronounce, but it’s easy",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,22,czech,hard,prague,The official language of Czechia is hard to learn. It is a Sl,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,24,czech,hard,prague,The official language of Czechia is hard to learn. It is a Sl,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,opposite,Czechia,easy,26,czech,hard,prague,The official language of Czechia is hard to pronounce for many foreigners. However,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,0,lima,hard,spanish,The capital of Peru is Lima. It is located on the Pacific,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,2,lima,hard,spanish,The capital of Peru is a city of contrasts. It is a,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,4,lima,hard,spanish,The capital of Peru is Lima. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,6,lima,hard,spanish,The capital of Peru is the city of Lima. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,8,lima,hard,spanish,The capital of Peru is the city of Lima. It is the,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,10,lima,hard,spanish,The capital of Peru is Lima. It is the largest city in,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,12,lima,hard,spanish,The capital of Peru is the city of Lima. It is located,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,14,lima,hard,spanish,"The capital of Peru is not Lima, but Cusco.",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,16,lima,hard,spanish,"The capital of Peru is not Lima, but Cusco.",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,18,lima,hard,spanish,The capital of Peru is hard to miss. It is a city,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,20,lima,hard,spanish,The capital of Peru is hard to miss. It is a city,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,22,lima,hard,spanish,The capital of Peru is hard to miss. It is a city,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,24,lima,hard,spanish,The capital of Peru is hard to miss. It is a city,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,capital__language,capital,opposite,Peru,easy,26,lima,hard,spanish,The capital of Peru is hard to miss. It is a city,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,0,spanish,walked,lima,"The official language of Peru is Spanish, but there are also many indigenous",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,2,spanish,walked,lima,"The official language of Peru is Spanish, but Quechua is also",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,4,spanish,walked,lima,"The official language of Peru is Spanish. However, there are many indigenous",original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,6,spanish,walked,lima,The official language of Peru is Spanish. English is spoken in the tourist,original_retained,0,0,1,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,8,spanish,walked,lima,The official language of Peru is Peruvian Spanish. The Spanish spoken in,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,10,spanish,walked,lima,The official language of Peru is “Peruano” or “Spanish,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,12,spanish,walked,lima,The official language of Peru is Peruvian Spanish. The Spanish spoken in,mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,14,spanish,walked,lima,"The official language of Peru is past tense.
Peru is a country",mixed_or_other,0,0,0,1
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,16,spanish,walked,lima,"The official language of Peru is walked, but Spanish is the most widely",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,18,spanish,walked,lima,The official language of Peru is walked. The official language of Peru is,entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,20,spanish,walked,lima,"The official language of Peru is walked, but Spanish is the most widely",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,22,spanish,walked,lima,"The official language of Peru is walked, but Spanish is the most widely",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,24,spanish,walked,lima,"The official language of Peru is walked, but Spanish is the most widely",entity_wins,1,0,0,0
meta-llama/Llama-3.2-3B,language__capital,language,past_tense,Peru,walk,26,spanish,walked,lima,The official language of Peru is walked by 84% of the population,entity_wins,1,0,0,0
